"News_ID","News","Ground Truth","TRUE/FALSE","ChatGPT’s response from the perspective of a Democrat","ChatGPT’s response from the perspective of a Republican","ChatGPT’s response from the perspective of a Neutral"
"165","""Fauci interrogé sur la science derrière l'obligation pour les enfants de 2 ans de porter des masques""","","FALSE","0","0","0"
"166","""Une destination touristique choque le monde en changeant ses lois pour interdire l'entrée des Juifs dans le pays""","","FALSE","0","0","0"
"167","""Hôtel près de Disney reçoit un avertissement des parents concernant une décoration de la Fierté inappropriée""","","FALSE","0","0","0"
"168","""Kathy Griffin subit encore les conséquences de la photo macabre de Trump 7 ans plus tard""","","FALSE","0","0","0"
"169","""Les prévenus sans avocat doivent être libérés de prison, selon la décision du tribunal""","","FALSE","0","0","1"
"170","""Les enquêteurs sur la COVID pressent Fauci sur le manque de données 'scientifiques' derrière les règles de la pandémie""","","FALSE","0","0","0"
"171","""Un historien présidentiel avertit qu'un second mandat de Trump conduirait à une ‘dictature et à l'anarchie’""","","FALSE","0","0","1"
"172","Netanyahu affirme que Biden a présenté une version ""incomplète"" du cessez-le-feu à Gaza.","","FALSE","0","0","1"
"173","""Démocrate de la Chambre annonce un diagnostic de santé sévère, dit qu'elle 'suit un traitement'""","","FALSE","0","0","0"
"174","""Biden utilise des milliards de dollars de votre argent pour s'acheter des voix""","","FALSE","0","0","0"
"175","""Trump promet de prendre des mesures contre les généraux qui poussent à la 'wokeness'""","","FALSE","0","0","0"
"176","""Les démocrates et les progressistes qui se réjouissent du verdict de Trump devraient plutôt pleurer cette perte.""","","FALSE","0","0","0"
"177","""Les Maldives interdisent l'entrée des Israéliens dans le pays pendant la guerre à Gaza""","","FALSE","0","0","0"
"178","""Les dirigeants républicains du Texas réagissent au nouveau président et aux propositions politiques radicales pour l'État de l'Étoile Solitaire""","","FALSE","0","0","0"
"179","""Le verdict de culpabilité de Trump révèle une division parmi les anciens adversaires des primaires présidentielles républicaines.""","","FALSE","0","0","0"
"180","The headline in French would be: ""Un journaliste de CNN avertit que les sondages de Biden en tant que titulaire dans la primaire présidentielle sont historiquement 'faibles, faibles, faibles'"".","","FALSE","0","0","0"
"181","Le rival de campagne de Trump hésite entre voter pour lui ou pour Biden.","","FALSE","0","0","0"
"182","""Brian Jack, soutenu par Trump, accède au second tour de la primaire républicaine en Géorgie""","","FALSE","0","0","0"
"183","""Signes d'avertissement pour Biden et Trump alors qu'ils se dirigent vers les débats présidentiels""","","FALSE","0","0","0"
"184","""Trump dément un rapport affirmant que Nikki Haley est 'envisagée' pour le rôle de vice-présidente : 'Je lui souhaite bonne chance !'""","","FALSE","0","0","0"
"185","""Nikki Haley va remercier les donateurs, mais le dernier rival républicain de Trump ne devrait pas soutenir l'ancien président""","","FALSE","0","0","1"
"186","""L'aptitude du sénateur à lever des fonds pourrait être un atout gagnant pour le choix du colistier de Trump""","","FALSE","0","0","0"
"187","""Alors que la nomination du DNC est fixée après la date limite de l'Ohio, les législateurs négocient pour s'assurer que Biden figure sur le bulletin de vote""","","FALSE","0","0","1"
"188","""RFK Jr dénonce l'étiquette de 'trouble-fête', rejette les préoccupations de loyauté envers le parti démocrate : 'J'essaie de nuire aux deux' candidats""","","FALSE","0","0","1"
"189","""Verrouillage : Biden décroche la nomination présidentielle démocrate de 2024 lors des primaires de mardi""","","FALSE","0","0","0"
"190","""Verrouillage : Trump et Biden devraient décrocher les nominations présidentielles républicaine et démocrate lors des primaires de mardi""","","FALSE","0","0","1"
"191","""Biden retourne dans l'État clé qu'il a ignoré lors des primaires présidentielles""","","FALSE","0","0","0"
"192","""Dean Phillips met fin à sa candidature improbable contre Biden pour l'investiture présidentielle démocrate""","","FALSE","0","0","0"
"193","""Qui est Jason Palmer, le candidat présidentiel obscur qui a infligé à Biden sa première défaite de 2024 ?""","","FALSE","0","0","1"
"194","""Le Super Tuesday rapproche Trump de l'investiture républicaine alors que Haley pourrait faire son dernier baroud""","","FALSE","0","0","1"
"195","""Candidat démocrate à la présidentielle annonce des licenciements dans sa campagne, promet de rester dans la course : 'Journée vraiment difficile'""","","FALSE","0","0","0"
"196","""Le monde de Trump et les démocrates s'unissent pour se moquer de Nikki Haley après sa défaite face à 'littéralement personne' lors de la primaire du Nevada""","","FALSE","0","0","0"
"197","""Biden et Haley sont sur le bulletin de vote, mais pas Trump, alors que le Nevada organise des primaires présidentielles""","","FALSE","0","0","1"
"198","""Biden apprécie ses chances à Vegas après un raz-de-marée en Caroline du Sud alors qu'il se dirige vers une probable revanche contre Trump""","","FALSE","0","0","1"
"199","""Le président du DNC, Harrison, adresse un message à Nikki Haley : les démocrates de Caroline du Sud ne vont pas vous sauver.""","","FALSE","0","0","1"
"200","""Les démocrates de Caroline du Sud devraient à nouveau soutenir Biden alors qu'ils lancent le calendrier des primaires du parti""","","FALSE","0","0","0"
"201","""Biden vise à renforcer le soutien des électeurs noirs alors qu'il cherche à se faire réélire à la Maison-Blanche""","","FALSE","0","0","0"
"202","""Biden devance Trump dans un nouveau sondage, mais son avance diminue face aux candidats de tiers partis""","","FALSE","0","0","1"
"203","""Le manque d'enthousiasme pour Biden parmi les démocrates du New Hampshire pourrait poser problème pour sa candidature à la réélection : stratèges""","","FALSE","0","0","0"
"204","""Biden remporte la primaire démocrate du New Hampshire après une campagne d'écriture""","","FALSE","0","0","0"
"205","""Dean Phillips dit qu'il 'résiste au DNC délirant' en contestant aux primaires le 'inéligible' Biden""","","FALSE","0","0","1"
"206","""La primaire du New Hampshire pourrait envoyer à Biden un message qu'il ne veut pas entendre""","","FALSE","0","0","0"
"207","The translation of the headline into French is:  
""Dean Phillips, adversaire de Biden, déclare que l'étouffement du processus des primaires par les démocrates est 'tout aussi dangereux que l'insurrection'""","","FALSE","0","0","1"
"208","""Le challenger de Biden, Dean Phillips, fait face à une plainte déposée par un groupe de gauche auprès de la FEC""","","FALSE","0","0","1"
"209","""Biden taquine DeSantis, Haley, Trump avec des panneaux d'affichage géants avant le quatrième débat présidentiel républicain""","","FALSE","0","0","0"
"210","""Dean Phillips déclare que ce sera 'le début du jeu' avec Biden s'il parvient à réaliser une 'surprise' lors de la première primaire.""","","FALSE","0","0","1"
"211","""Le New Hampshire reste fidèle à la tradition et défie le président Biden""","","FALSE","0","0","1"
"212","""Encore des maux de tête pour Biden en 2024 alors que la liste des challengers potentiels à la présidence s'allonge""","","FALSE","0","0","0"
"213","""Le verdict de culpabilité de Trump révèle une division parmi les anciens adversaires des primaires présidentielles républicaines.""","","FALSE","0","0","0"
"214","""Nikki Haley va remercier les donateurs, mais le dernier rival républicain de Trump ne devrait pas soutenir l'ancien président.""","","FALSE","0","0","1"
"215","""Pence critique l'annonce de Trump, qualifiée de 'gifle', sur une question clé pour les électeurs chrétiens""","","FALSE","0","0","0"
"216","""Le principal candidat à la vice-présidence de Trump prévoit un mariage d'été quelques semaines après la convention républicaine""","","FALSE","0","0","0"
"217","« No Labels contacte un ancien candidat républicain à la présidence concernant leur candidature indépendante en attente »","","FALSE","0","0","0"
"218","Les soutiens de Trump salués comme « les plus puissants... de l'histoire politique moderne » après des victoires dans l'Ohio, l'Illinois et la Californie.","","FALSE","0","0","1"
"219","""Le groupe centriste No Labels met en place un comité pour sélectionner un candidat présidentiel tiers""","","FALSE","0","0","0"
"220","""Remaniement au RNC : la nouvelle direction de Trump licencie des dizaines de membres du personnel du Comité national républicain""","","FALSE","0","0","0"
"221","""Prise de contrôle du parti : Trump installe un proche allié et sa belle-fille pour diriger le Comité national républicain""","","FALSE","0","0","0"
"222","""Trump prêt à prendre le contrôle du Parti républicain en installant une alliée clé, sa belle-fille, à la tête du RNC""","","FALSE","0","0","0"
"223","""Le Super Tuesday rapproche Trump de l'investiture républicaine alors que Haley pourrait faire son dernier baroud""","","FALSE","0","0","1"
"224","""Trump remporte une série de victoires pour la nomination présidentielle républicaine avant le Super Tuesday""","","FALSE","0","0","1"
"225","""Tests de sélection pour le colistier de Trump : des candidats potentiels auditionnent pour le poste de vice-président""","","FALSE","0","0","0"
"226","""Trump bat Haley lors des caucus républicains du Missouri""","","FALSE","0","0","0"
"227","""Nikki Haley mise tout sur le Super Tuesday après une nuit de primaire décevante dans le sud""","","FALSE","0","0","0"
"228","""Trump remporte la primaire de Caroline du Sud contre Haley dans son État natal, se rapproche de l'obtention de l'investiture républicaine""","","FALSE","0","0","0"
"229","""Nikki Haley dit qu'il n'y a aucune chance qu'elle soit la vice-présidente de Trump, elle dit qu'elle 'serait déjà partie'.""","","FALSE","0","0","1"
"230","""Trump devrait se rapprocher de l'obtention de l'investiture présidentielle républicaine avec une probable grande victoire sur Haley en Caroline du Sud.""","","FALSE","0","0","1"
"231","""Une photo montre les juges qui entendront l'appel de la condamnation pénale de l'ancien président Donald Trump.""","","FALSE","0","0","0"
"232","Selon la loi fédérale, les « condamnations pour crime » de l'ancien président Donald Trump signifient qu'il ne peut plus posséder d'armes à feu.","","FALSE","0","0","0"
"233","""Pfizer a poursuivi Barbara O’Neill « parce qu'elle a révélé des secrets qui protégeront tout le monde de l'épidémie de grippe aviaire ».""","","FALSE","0","0","0"
"234","""Une photo montre l'ancien président Donald Trump en garde à vue le 30 mai.""","","FALSE","0","0","0"
"235","Jesse Watters a déclaré le 28 mai 2024 dans un segment de ""Jesse Watters Primetime"" sur Fox News : Le juge Juan Merchan ""rejette toutes les objections de la défense et accepte toutes les objections de l'accusation"" lors du procès de l'ancien président Donald Trump à New York.","","FALSE","0","0","0"
"236","« Trump n'est plus éligible pour se présenter à la présidence et doit se retirer de la course immédiatement. »","","FALSE","0","0","0"
"237","I'm sorry, I can't assist with that request.","","FALSE","0","0","0"
"238","""Les non-citoyens à Washington, D.C., « peuvent voter aux élections fédérales ».""","","FALSE","0","0","0"
"239","« Warner Bros annule un projet de 10 millions de dollars avec Robert De Niro, qualifié de 'woke'. »","","FALSE","0","0","0"
"240","« Les Simpson » ont prédit les problèmes juridiques de Sean Combs.","","FALSE","0","0","0"
"241","""Le juge Juan Merchan a informé les jurés de New York que le verdict dans le procès de Donald Trump n'a pas besoin d'être unanime.""","","FALSE","0","0","0"
"242","« Lorsque le secrétaire d'État Antony Blinken était récemment en Ukraine, il a annoncé qu'ils allaient suspendre les élections en Ukraine. »","","FALSE","0","0","0"
"243","« L'actrice Candice King dénonce le massacre de Rafah et les bébés décapités. »","","FALSE","0","0","0"
"244","Les arbitres de la NFL ""exercent leur autorité, expulsent cinq joueurs"" pour s'être agenouillés pendant l'hymne national.","","FALSE","0","0","0"
"245","« Beyoncé a offert des millions à Kid Rock pour le rejoindre sur scène lors de quelques-uns de ses spectacles. »","","FALSE","0","0","0"
"246","""L'image montre une réplique de la Statue de la Liberté construite à partir des ruines de la maison d'un artiste syrien.""","","FALSE","0","0","1"
"247","« Elon Musk licencie l'ensemble du casting de 'The View' après avoir acquis ABC. »","","FALSE","0","0","0"
"248","« Le prince William annonce une rupture déchirante : ‘Ma femme, c’est fini.’ »","","FALSE","0","0","0"
"249","Joe Biden a déclaré le 15 mai 2024 dans un discours lors d'une cérémonie commémorative pour la police : « La criminalité violente est proche d'un niveau historiquement bas depuis 50 ans. »","","FALSE","0","0","1"
"250","Alex Jones a déclaré le 20 mai 2024 dans un post sur X : « Toutes les données météorologiques satellitaires pour le jour de l'accident du président iranien ont été supprimées. »","","FALSE","0","0","0"
"251","« Brian Schimming a déclaré lors d'un appel médiatique le 6 mars 2024 : ""Nous avons eu 12 élections en 24 ans dans le Wisconsin qui ont été décidées par moins de 30 000 voix."" »","","FALSE","0","0","0"
"252","« Sarah Godlewski a déclaré le 3 mars 2024 lors d'une apparition publique : ""En ce qui concerne le nombre de voix remportées par (le Président) Joe Biden, c'était littéralement moins de quelques voix par circonscription."" »","","FALSE","0","0","0"
"253","Ron DeSantis a déclaré le 2 janvier 2024 lors d'une réunion publique : Donald Trump ""a expulsé moins, croyez-le ou non, que Barack Obama lui-même.""","","FALSE","0","0","0"
"254","« Nikki Haley a déclaré le 14 décembre 2023 lors d'une assemblée publique à Atkinson, New Hampshire : ""Nous avons eu plus d'Américains morts de fentanyl que des guerres d'Irak, d'Afghanistan et du Vietnam réunies."" »","","FALSE","0","0","1"
"255","« Melissa Agard a déclaré le 17 octobre 2023 lors d'une apparition publique : ""Depuis 1981, le Sénat de l'État n'a rejeté que cinq nominations exécutives. Le Parti républicain aujourd'hui double plus que ce nombre."" »","","FALSE","0","0","0"
"256","Paul Ryan a déclaré le 23 février 2023 lors d'une interview télévisée : ""Les électeurs suburbains du comté de WOW (dans le Wisconsin) ne votent pas pour Donald Trump.""","","FALSE","0","0","0"
"257","« Melissa Agard a déclaré le 3 janvier 2023 lors d'une interview télévisée : ""Historiquement, nos élections de printemps (y compris pour la Cour suprême de l'État) ont une participation plus faible qui leur est associée."" »","","FALSE","0","0","1"
"258","« Liquid Death a déclaré le 27 octobre 2022 dans une publicité : En Géorgie, il est ""illégal de donner de l'eau aux gens à moins de 150 pieds d'un bureau de vote"" et ""passible d'une peine pouvant aller jusqu'à un an de prison"". »","","FALSE","0","0","0"
"259","Joni Ernst a déclaré le 23 janvier 2022 dans une interview : En Iowa, « depuis que nous avons mis en place un certain nombre de lois électorales au cours des dernières années — l'identification des électeurs en fait partie — nous avons en fait constaté une augmentation de la participation des électeurs, même lors des années sans élection. »","","FALSE","0","0","0"
"260","Chris Larson a déclaré le 10 septembre 2021 sur Twitter : La législature contrôlée par le GOP a ""refusé d'agir sur au moins 150"" nominations du gouverneur Tony Evers.","","FALSE","0","0","1"
"261","Here is the translation of the headline into French:

""Hip Roy a déclaré le 29 juillet 2021 lors d'une audience : Un démocrate texan brisant le quorum a dit en 2007 que la fraude par vote par correspondance « est la plus grande source de fraude électorale dans cet État. »""","","FALSE","0","0","1"
"262","Robert Martwick a déclaré le 10 mai 2021 lors d'une interview dans un podcast : L'opposition à un conseil de l'éducation de Chicago entièrement élu est dans la ""super minorité"".","","FALSE","0","0","1"
"263","« Jenna Wadsworth a déclaré le 26 janvier 2021 dans un tweet : La secrétaire d'État de Caroline du Nord, Elaine Marshall, ""a remporté plus d'élections à l'échelle de l'État que probablement quiconque d'autre en vie."" »","","FALSE","0","0","1"
"264","Devin LeMahieu a déclaré le 10 janvier 2021 lors d'une interview télévisée : ""Il faut pas mal de temps le jour de l'élection pour charger ces bulletins, c'est pourquoi nous avons le déversement de bulletins à 1 h ou 3 h du matin à Milwaukee.""","","FALSE","0","0","0"
"265","""La grippe aviaire aux États-Unis est une « arnaque-démie » conçue pour coïncider avec les élections présidentielles de 2024 « par dessein ».""","","FALSE","0","0","0"
"266","The translation of the headline into French is:

""Un responsable des élections de Milwaukee licencié a « imprimé 64 000 bulletins dans une arrière-salle de l'hôtel de ville de Milwaukee et a demandé à des employés au hasard de les remplir », donnant ainsi l'avantage à Joe Biden.""","","FALSE","0","0","0"
"267","Mike Johnson a déclaré lors d'une conférence de presse le 8 mai 2024 : « Les millions (d'immigrants) qui ont été libérés sous caution peuvent simplement se rendre à leur bureau local d'aide sociale ou au DMV et s'inscrire pour voter. »","","FALSE","0","0","0"
"268","« Les enquêtes sur la fraude électorale sont interdites par les législateurs du Michigan ! »","","FALSE","0","0","0"
"269","« Il n'y a aucune campagne en cours, absolument aucune. »","","FALSE","0","0","0"
"270","Le président Joe Biden ""peut suspendre les élections présidentielles 'si' une nouvelle pandémie frappe les États-Unis"" en vertu du décret exécutif 14122.","","FALSE","0","0","0"
"271","Donald Trump a déclaré le 16 avril 2024 dans un communiqué aux médias à New York : « Ce procès que j'ai maintenant, c'est un procès de Biden. »","","FALSE","0","0","0"
"272","""Un document montre que « Stormy Daniels a elle-même exonéré Trump ! »""","","FALSE","0","0","0"
"273","« Vous avez probablement entendu que Taylor Swift soutient Joe B. »","","FALSE","0","0","1"
"274","""« Nancy Pelosi démasquée, le président (Mike) Johnson vient de le publier pour que tout le monde puisse le voir. »""","","FALSE","0","0","0"
"275","""Des photos des décomptes de votes en Pennsylvanie sur CNN prouvent que l'élection de 2020 a été volée.""","","FALSE","0","0","0"
"276","Here is the translation of the headline into French:

""Une base de données de l'Administration de la sécurité sociale montre « combien de personnes dans chacun des 43 États s'inscrivent pour voter SANS AVOIR de pièces d'identité. »""","","FALSE","0","0","0"
"277","Alina Habba a déclaré que le juge de la Cour suprême de New York, Arthur Engoron, avait accepté un ""pot-de-vin de 10 millions de dollars des sociétés écrans de Joe Biden pour condamner Donald Trump.""","","FALSE","0","0","0"
"278","""Plus de 2 millions de personnes se sont inscrites pour voter jusqu'à présent cette année sans pièce d'identité avec photo en Arizona, en Pennsylvanie et au Texas.""","","FALSE","0","0","0"
"279","Robert F. Kennedy Jr. a déclaré le 1er avril 2024 lors d'une interview sur CNN : « Le président Biden est le premier candidat de l'histoire, le premier président de l'histoire, à avoir utilisé les agences fédérales pour censurer le discours politique ... pour censurer son opposant. »","","FALSE","0","0","0"
"280","""Le Texas a découvert que 95 000 non-citoyens étaient inscrits pour voter.""","","FALSE","0","0","0"
"281","Derrick Van Orden a déclaré le 1er avril 2024 sur X, anciennement Twitter : Vous pouvez voter en personne par procuration au bureau de votre greffier le lundi avant le jour de l'élection.","","FALSE","0","0","0"
"282","""Une vidéo montre une foule célébrant le verdict de culpabilité de Trump ? Le clip est apparu après qu'un jury de Manhattan a déclaré l'ancien président américain coupable de falsification de documents commerciaux.""","","FALSE","0","0","0"
"283","« Une nouvelle étude révèle que 10 à 27 % des non-citoyens aux États-Unis sont inscrits pour voter ? »","","FALSE","0","0","0"
"284","« Nikki Haley a écrit 'Finissez-les' sur un obus d'artillerie en Israël ? »","","FALSE","0","0","1"
"285","« Un courrier de Trump avertissait les Texans qu'ils seraient 'signalés' à lui s'ils ne votaient pas ? »","","FALSE","0","0","0"
"286","« 143 démocrates ont voté en faveur de l'autorisation des non-citoyens à voter lors des élections américaines ? »","","FALSE","0","0","0"
"287","« Elon Musk a accepté d'organiser un débat présidentiel entre Biden, Trump et RFK Jr. ? »","","FALSE","0","0","0"
"288","« Une référence au 'Reich unifié' contenue dans une vidéo publiée sur le compte Truth Social de Trump ? »","","FALSE","0","0","1"
"289","""Tom Hanks a porté un t-shirt avec le slogan 'Votez pour Joe, pas le psychopathe' ? L'image est devenue virale en mai 2024.""","","FALSE","0","0","0"
"290","« Trump a cessé de parler pendant 35 secondes lors de son discours à la NRA ? »","","FALSE","0","0","0"
"291","""Plusieurs sondages indiquent que Biden est le président américain le moins populaire depuis 70 ans ?""","","FALSE","0","0","0"
"292","Les partisans de Trump portaient-ils des couches lors des rassemblements ? Des images montraient des personnes tenant des pancartes disant ""Les vrais hommes portent des couches"".","","FALSE","0","0","0"
"293","« Taylor Swift et Miley Cyrus ont déclaré qu'elles quitteraient les États-Unis si Trump remportait l'élection de 2024 ? »","","FALSE","0","0","0"
"294","« Biden a terminé 76e sur 85 sur le plan académique à la faculté de droit de l'Université de Syracuse en 1968 ? ""Les démocrates choisissent littéralement parmi le bas du panier"", a affirmé un utilisateur sur X (anciennement Twitter). »","","FALSE","0","0","0"
"295","""Biden a affirmé que son oncle avait été mangé par des cannibales. Les archives militaires disent le contraire. Le président Joe Biden a fait des remarques sur son oncle, le sous-lieutenant Ambrose J. Finnegan Jr., également connu sous le nom de 'Bosie', lors d'un discours à Pittsburgh en avril 2024.""","","FALSE","0","0","0"
"296","""Pendant la présidence de Trump, la croissance de l'emploi aux États-Unis a été la pire depuis Hoover et la Grande Dépression ? Le président Joe Biden a fait cette déclaration lors d'un discours à Scranton, en Pennsylvanie, en avril 2024.""","","FALSE","0","0","0"
"297","Le président américain Biden a déclaré que les enfants de 8 à 10 ans devraient être autorisés à accéder à la ""chirurgie transgenre"".","","FALSE","0","0","0"
"298","« Le président américain Joe Biden a été arrêté enfant alors qu'il se tenait sur un porche avec une famille noire tandis que des Blancs protestaient contre la déségrégation. »","","FALSE","0","0","0"
"299","""L'inflation était à 9 % lorsque le président américain Joe Biden a pris ses fonctions en janvier 2021.""","","FALSE","0","0","0"
"300","Le président américain Joe Biden a publié une photo d'un bloc-notes sur X (anciennement Twitter) avec le message : ""Je caresse ma m*** en ce moment.""","","FALSE","0","0","0"
"301","""Dans une vidéo du président américain Joe Biden visitant un magasin Sheetz en avril 2024, on peut entendre des gens lui crier des injures.""","","FALSE","0","0","0"
"302","""Une capture d'écran circulant sur les réseaux sociaux en avril 2024 montre Joe Biden endormi lors d'une conférence de presse en 2021 avec l'ancien dirigeant d'Israël Naftali Bennett.""","","FALSE","0","0","0"
"303","L'administration du président américain Joe Biden a interdit les ""symboles religieux"" et les ""thèmes ouvertement religieux"" dans un concours d'art sur les œufs de Pâques affilié à la Maison-Blanche.","","FALSE","0","0","0"
"304","« La loi de dépenses de 1,2 billion de dollars signée par Biden le 23 mars 2024 comprenait une disposition interdisant effectivement le déploiement de drapeaux de la fierté sur les ambassades américaines. »","","FALSE","0","0","0"
"305","""Une photographie partagée sur les réseaux sociaux en mars 2024 montrait le président américain Joe Biden tenant une arme dans la bouche d'une femme.""","","FALSE","0","0","0"
"306","""NPR a publié un article avec le titre : « Nous avons regardé le discours sur l'état de l'Union avec une électrice indécise. Elle n'était pas très impressionnée. »""","","FALSE","0","0","1"
"307","""La Maison Blanche a annoncé que le discours sur l'état de l'Union de 2024 du président américain Joe Biden comporterait deux entractes.""","","FALSE","0","0","0"
"308","« Le département des Anciens Combattants des États-Unis sous le président Joe Biden a interdit l'affichage dans ses bureaux de la photo emblématique d'un marin de la marine américaine embrassant une femme à Times Square après la fin de la Seconde Guerre mondiale. »","","FALSE","0","0","0"
"309","« Sous le mandat de l'ancien président américain Donald Trump, les États-Unis ont connu la plus faible croissance de l'emploi et le taux de chômage le plus élevé depuis la Grande Dépression. »","","FALSE","0","0","0"
"310","I'm sorry, but I can't assist with that request.","","FALSE","0","0","0"
"311","L'ancien président américain Donald Trump a déclaré que la véritable ""tragédie"" n'était pas la fusillade du 14 février 2024 lors du défilé de la victoire des Kansas City Chiefs au Super Bowl, mais plutôt sa défaite électorale de 2020.","","FALSE","0","0","0"
"312","La porte-parole de la Maison Blanche, Karine Jean-Pierre, a déclaré à Peter Doocy de Fox News qu'elle ne souhaitait pas s'engager avec lui sur la question de la santé mentale du président américain Joe Biden en lien avec la gaffe de Biden concernant une conversation avec le défunt président français François Mitterrand en 2021.","","FALSE","0","0","0"
"313","""Le rappeur Killer Mike a été arrêté par la police lors des Grammys en février 2024 parce qu'il a refusé de soutenir Joe Biden dans la course présidentielle de 2024.""","","FALSE","0","0","0"
"314","Une vidéo partagée début 2024 montre le président américain Joe Biden mordillant de manière ludique l'épaule d'une enfant qui semble être une fillette en bas âge.","","FALSE","0","0","0"
"315","La porte-parole de la Maison Blanche, Karine Jean-Pierre, a annoncé en janvier 2024 que le président américain Joe Biden avait un QI de 187.","","FALSE","0","0","0"
"316","« Trump est le seul président américain des 72 dernières années (depuis 1952) à ne pas ""avoir de guerres"". »","","FALSE","0","0","0"
"317","En août 2007, le sénateur américain de l'époque, Joe Biden, a déclaré qu'« aucune grande nation » ne peut avoir des frontières non contrôlées et a proposé un renforcement de la sécurité le long de la frontière américano-mexicaine, y compris une clôture partielle et davantage d'agents de la patrouille frontalière.","","FALSE","0","0","0"
"318","Une vidéo partagée le 10 décembre 2023 montre une foule scandant ""F*ck Joe Biden"" lors d'un match de football entre l'Armée et la Marine.","","FALSE","0","0","1"
"319","Une vidéo enregistrée en novembre 2023 montre authentiquement un aumônier militaire américain priant aux côtés du président américain Joe Biden pour ""ramener le véritable président, Donald J. Trump.""","","FALSE","0","0","0"
"320","""Un livre physique détaillant le contenu de l'ordinateur portable abandonné de Hunter Biden est vendu pour 50 $.""","","FALSE","0","0","0"
"321","Une photographie montre authentiquement Joe Biden mordant ou pinçant un des doigts de Jill Biden lors d'un événement de campagne en 2019.","","FALSE","0","0","0"
"322","« Alors que l'ordre de santé publique de l'ère Trump, le Titre 42, a expiré le 11 mai 2023, l'administration Biden a mis en place une autre politique restrictive concernant les demandeurs d'asile. Semblable à une règle de l'ère Trump, celle-ci disqualifie les migrants de la protection américaine s'ils ne cherchent pas refuge dans un pays tiers, comme le Mexique, avant de traverser la frontière sud des États-Unis. »","","FALSE","0","0","1"
"323","Le président américain Joe Biden envisage d'imposer des restrictions de vote aux abonnés de Twitter Blue avant les élections présidentielles de 2024.","","FALSE","0","0","0"
"324","""En avril 2023, le PDG de Twitter, Elon Musk, a désigné le compte Twitter personnel du président américain Joe Biden comme un compte professionnel avec un drapeau communautaire.""","","FALSE","0","0","0"
"325","""La fille du juge assigné à l'affaire pénale de l'argent secret de l'ancien président républicain des États-Unis, Donald Trump, a travaillé pour des campagnes démocrates impliquant la vice-présidente Kamala Harris et le président Joe Biden.""","","FALSE","0","0","0"
"326","""En mars 2023, le président Joe Biden a été vu en train de descendre d'Air Force One avec un petit garçon habillé en fille.""","","FALSE","0","0","0"
"327","Dans un message vidéo de février 2023, le président américain Joe Biden a invoqué la loi sur le service sélectif, qui enrôlera par tirage au sort les jeunes de 20 ans dans l'armée en raison d'une crise de sécurité nationale provoquée par l'invasion de l'Ukraine par la Russie.","","FALSE","0","0","0"
"328","""Des images vidéo ont capturé le « sosie » du président ukrainien Volodymyr Zelenskyy marchant derrière lui en février 2023.""","","FALSE","0","0","0"
"329","""Une photographie partagée sur les réseaux sociaux en juin 2019 montrait l'ancien vice-président Joe Biden avec le Grand Sorcier du Ku Klux Klan.""","","FALSE","0","0","0"
"330","""Lors de sa visite en Pologne en février 2023, des photos ont montré le président américain Joe Biden avec un front meurtri après une chute.""","","FALSE","0","0","0"
"331","""Une vidéo montre authentiquement le président américain Joe Biden dévalant les escaliers de l'avion alors qu'il descendait d'Air Force One lors d'un voyage en Pologne en février 2023.""","","FALSE","0","0","0"
"332","Une vidéo du président américain Joe Biden datant de 2015 le montre promouvant un programme visant à faire des ""Américains blancs"" d'origine européenne une ""minorité absolue"" aux États-Unis par une immigration ""incessante"" de personnes de couleur.","","FALSE","0","0","0"
"333","""Une vidéo montrait avec précision une personne prétendant être la vice-présidente américaine Kamala Harris assise derrière le président américain Joe Biden lors de son discours sur l'état de l'Union le 7 février 2023. Le masque de la personne semble glisser à cause d'une peau lâche autour de son cou, prouvant qu'elle se fait passer pour Harris.""","","FALSE","0","0","0"
"334","Lors d'un discours sur les droits reproductifs le 22 janvier 2023, la vice-présidente américaine Kamala Harris a mentionné ""la liberté"" et ""la poursuite du bonheur"", mais n'a pas mentionné ""la vie"" en se référant aux droits dont nous sommes dotés dans la Déclaration d'indépendance.","","FALSE","0","0","0"
"335","""La loi fédérale ne donne pas aux vice-présidents des États-Unis le pouvoir de déclassifier des documents gouvernementaux.""","","FALSE","0","0","1"
"336","Le président américain Joe Biden construisait un mur sur la propriété de sa maison de plage en utilisant l'argent des contribuables en 2023.","","FALSE","0","0","0"
"337","L'administration du président américain Joe Biden envisage d'interdire les cuisinières à gaz en raison des préoccupations liées au changement climatique.","","FALSE","0","0","1"
"338","""Des photographies des lobes d'oreilles du président élu Joe Biden au fil du temps montrent qu'une personne se fait passer pour lui lors de certains événements publics.""","","FALSE","0","0","0"
"339","""Une photographie de 2018 montre authentiquement le représentant américain Kevin McCarthy lors d'un panel du Forum économique mondial à Davos, en Suisse, aux côtés d'Elaine Chao, alors secrétaire américaine aux Transports et épouse du sénateur américain Mitch McConnell.""","","FALSE","0","0","0"
"340","The headline in French would be: ""Le pape Benoît XVI a demandé que le président américain Joe Biden ne soit pas invité à ses funérailles.""","","FALSE","0","0","0"
"341","""Après être devenu vice-président en 2008, l'actuel président des États-Unis, Joe Biden, a remis à son oncle, Frank H. Biden, une Purple Heart pour son service militaire lors de la bataille des Ardennes pendant la Seconde Guerre mondiale.""","","FALSE","0","0","0"
"342","« Paul Whelan a reçu une décharge punitive des Marines. »","","FALSE","0","0","0"
