"News_ID","News","Ground Truth","TRUE/FALSE","ChatGPT’s response from the perspective of a Democrat","ChatGPT’s response from the perspective of a Republican","ChatGPT’s response from the perspective of a Neutral"
"134","""تحقيق انتخابات جورجيا 2020، رودي جولياني لم يتم تسليمه لائحة الاتهام في أريزونا بعد""","","FALSE","0","0","0"
"135","تحقيق في انتخابات جورجيا 2020: توجيه اتهامات لميدوز، جولياني وحلفاء آخرين لترامب في تحقيق انتخابات أريزونا 2020.","","FALSE","0","0","0"
"136","تحقيق في انتخابات جورجيا 2020، موقع ""جيتواي باندت"" يتجه لتقديم طلب إفلاس وسط دعاوى قضائية تتعلق بمؤامرات الانتخابات.","","FALSE","0","0","0"
"137","""ترامب يصر على أن محاكمته كانت مزورة... مثل كل شيء آخر""","","FALSE","0","0","1"
"138","""قرر صامويل أليتو أن صامويل أليتو محايد بما فيه الكفاية""","","FALSE","0","0","0"
"139","حملة بايدن تتدخل في جنون وسائل الإعلام لمحاكمة ترامب مع دي نيرو خارج المحكمة","","FALSE","0","0","0"
"140","""ترامب يؤيد عضو مجلس شيوخ ولاية فرجينيا ماكغواير على بوب جود للكونغرس""","","FALSE","0","0","0"
"141","""محارب قديم في البحرية الذي حمل فأسًا في شغب 6 يناير يحصل على حكم بالسجن لمدة عامين""","","FALSE","0","0","1"
"142","""الجمهوريون لديهم نظرية جديدة حول سبب وجوب عزل بايدن""","","FALSE","0","0","0"
"143","""محكمة في واشنطن العاصمة تعلق مؤقتًا رخصة المحاماة لمحامي ترامب جون إيستمان""","","FALSE","0","0","1"
"144","""هوب هيكس شهدت تقريباً كل فضيحة لترامب. الآن يجب عليها الإدلاء بشهادتها.""","","FALSE","0","0","1"
"145","رجل من تكساس يحصل على حكم بالسجن لمدة خمس سنوات وغرامة قدرها 200,000 دولار في قضية شغب 6 يناير.","","FALSE","0","0","1"
"146","""التجاهل لتكريم تصويت 2024، والعنف السياسي، وأحداث 6 يناير""","","FALSE","0","0","0"
"147","""التصويت من قبل غير المواطنين نادر للغاية. ومع ذلك، يركز الجمهوريون عليه.""","","FALSE","0","0","1"
"148","""في أريزونا، تم تدريب العاملين في الانتخابات باستخدام التزييف العميق للتحضير لعام 2024""","","FALSE","0","0","0"
"149","فيديو ""أكسس هوليوود"" عزز شعور ترامب بعدم القابلية للهزيمة.","","FALSE","0","0","1"
"150","المتهمة في أريزونا كريستينا بوب تلعب دورًا رئيسيًا في فريق نزاهة الانتخابات للجنة الوطنية الجمهورية.","","FALSE","0","0","0"
"151","""توجيه اتهامات لميدوز، جولياني وحلفاء آخرين لترامب في تحقيق انتخابات أريزونا 2020""","","FALSE","0","0","0"
"152","""قاضية المحكمة العليا في ويسكونسن الليبرالية لن تترشح مرة أخرى، مما يغير مسار السباق للسيطرة""","","FALSE","0","0","1"
"153","""قوانين التصويت الجديدة في الولايات المتأرجحة قد تشكل انتخابات 2024""","","FALSE","0","0","1"
"154","""ولاية ويسكونسن تصبح أحدث ولاية تحظر التمويل الخاص للانتخابات""","","FALSE","0","0","0"
"155","""كارولينا الجنوبية هي أحدث ولاية تستخدم خريطة الكونغرس التي تعتبر غير قانونية""","","FALSE","0","0","1"
"156","""كاري ليك لن تدافع عن تصريحاتها بشأن مسؤول الانتخابات في أريزونا""","","FALSE","0","0","1"
"157","يقول المسؤولون الفيدراليون إنه تم توجيه اتهامات لـ 20 شخصًا بتهديد موظفي الانتخابات.","","FALSE","0","0","1"
"158","""بدعم من ترامب، الجمهوريون يخططون لحملة من الدعاوى القضائية المتعلقة بالانتخابات""","","FALSE","0","0","1"
"159","""إدانة مسؤول انتخابي سابق في ميلووكي بتهمة تزوير بطاقات الاقتراع الغيابية""","","FALSE","0","0","1"
"160","اضطرابات مؤيدي ترامب في مقاطعة أريزونا تثير المخاوف بشأن تصويت 2024","","FALSE","0","0","1"
"161","""بعض طلاب الجامعات يجدون صعوبة أكبر في التصويت بموجب القوانين الجمهورية الجديدة""","","FALSE","0","0","1"
"162","""آخر أخبار انتخابات 2024: الجمهوريون يسعون للانتقام من إدانة ترامب في قضية الأموال السرية""","","FALSE","0","0","0"
"163","""ترامب يزعم زوراً أنه لم يطالب أبداً بسجن هيلاري كلينتون""","","FALSE","0","0","0"
"164","""الرئيس بايدن يصدر بيانًا بينما يواجه هانتر تهمًا جنائية تتعلق بالأسلحة في سابقة تاريخية""","","FALSE","0","0","0"
"165","""فوتشي يتعرض للاستجواب حول العلم وراء إجبار الأطفال بعمر سنتين على ارتداء الكمامات""","","FALSE","0","0","0"
"166","""وجهة سياحية شهيرة تصدم العالم بتغيير القوانين لمنع دخول اليهود إلى البلاد""","","FALSE","0","0","0"
"167","فندق بالقرب من ديزني يتلقى تنبيهاً من الآباء بسبب زينة الفخر غير المناسبة","","FALSE","0","0","0"
"168","""كاثي غريفين لا تزال تواجه عواقب صورة ترامب المروعة بعد 7 سنوات""","","FALSE","0","0","1"
"169","""المحكمة تقرر: يجب الإفراج عن المتهمين الذين ليس لديهم محامٍ من السجن""","","FALSE","0","0","0"
"170","محققو كوفيد يضغطون على فاوتشي بشأن نقص البيانات ""العلمية"" وراء قواعد الجائحة","","FALSE","0","0","0"
"171","المؤرخ الرئاسي يحذر من أن فترة رئاسية ثانية لترامب ستؤدي إلى ""ديكتاتورية وفوضى""","","FALSE","0","0","0"
"172","نتنياهو يقول إن بايدن قدم نسخة ""غير مكتملة"" من وقف إطلاق النار في غزة","","FALSE","0","0","0"
"173","""نائبة ديمقراطية تعلن عن تشخيص صحي خطير وتقول إنها 'تخضع للعلاج'""","","FALSE","0","0","1"
"174","""بايدن يستخدم مليارات الدولارات من أموالك لشراء الأصوات لنفسه""","","FALSE","0","0","0"
"175","""ترامب يتعهد باتخاذ إجراءات ضد الجنرالات الذين يدفعون بـ'اليقظة'""","","FALSE","0","0","0"
"176","""الديمقراطيون والتقدميون الذين يحتفلون بحكم ترامب يجب أن يندبوا هذه الخسارة بدلاً من ذلك""","","FALSE","0","0","0"
"177","""جزر المالديف تحظر دخول الإسرائيليين إلى البلاد خلال الحرب في غزة""","","FALSE","0","0","0"
"178","""قادة الحزب الجمهوري في تكساس يردون على الرئيس الجديد ومقترحات السياسات الشاملة لولاية لون ستار""","","FALSE","0","0","0"
"179","""إدانة ترامب تكشف عن انقسام بين خصومه السابقين في الانتخابات التمهيدية الرئاسية للحزب الجمهوري""","","FALSE","0","0","0"
"180","مراسل سي إن إن يحذر من أن استطلاعات بايدن كمرشح حالي في الانتخابات التمهيدية الرئاسية ضعيفة تاريخياً ""ضعيفة، ضعيفة، ضعيفة""","","FALSE","0","0","0"
"181","""منافس حملة ترامب يقرر بين التصويت له أو لبايدن""","","FALSE","0","0","0"
"182","""براين جاك المدعوم من ترامب يتقدم إلى جولة الإعادة في الانتخابات التمهيدية للحزب الجمهوري في جورجيا""","","FALSE","0","0","1"
"183","""علامات تحذيرية لبايدن وترامب بينما يتجهان نحو المناظرات الرئاسية""","","FALSE","0","0","0"
"184","""ترامب ينفي تقريرًا يزعم أن نيكي هايلي 'قيد النظر' لدور نائب الرئيس: 'أتمنى لها التوفيق!'""","","FALSE","0","0","1"
"185","نيكي هايلي تشكر المانحين، لكن من غير المتوقع أن يدعم آخر منافس جمهوري لترامب الرئيس السابق.","","FALSE","0","0","1"
"186","""مهارات جمع التبرعات لدى السيناتور قد تكون بطاقة الفوز في سباق نائب ترامب""","","FALSE","0","0","0"
"187","""مع تحديد ترشيح اللجنة الوطنية الديمقراطية بعد الموعد النهائي لأوهايو، يتفاوض المشرعون لضمان وجود بايدن على بطاقة الاقتراع""","","FALSE","0","0","0"
"188","""روبرت كينيدي الابن يرفض وصفه بـ'المفسد' ويعترض على مخاوف الولاء للحزب الديمقراطي: 'أحاول إيذاء كلا المرشحين'""","","FALSE","0","0","1"
"189","""حسم الأمر: بايدن يفوز بترشيح الحزب الديمقراطي للرئاسة لعام 2024 خلال الانتخابات التمهيدية يوم الثلاثاء""","","FALSE","0","0","0"
"190","""حسم الأمر: من المتوقع أن يفوز ترامب وبايدن بترشيحات الحزب الجمهوري والديمقراطي للرئاسة في الانتخابات التمهيدية يوم الثلاثاء""","","FALSE","0","0","0"
"191","""بايدن يعود إلى الولاية الرئيسية في ساحة المعركة التي تجاهلها في الانتخابات التمهيدية الرئاسية""","","FALSE","0","0","0"
"192","""دين فيليبس ينهي تحدي الترشيح الرئاسي الديمقراطي ضد بايدن""","","FALSE","0","0","1"
"193","من هو جيسون بالمر، المرشح الرئاسي الغامض الذي ألحق أول خسارة لبايدن في عام 2024؟","","FALSE","0","0","0"
"194","""الثلاثاء الكبير يدفع ترامب نحو الاقتراب من الفوز بترشيح الحزب الجمهوري بينما تقوم هايلي بمحاولة أخيرة محتملة""","","FALSE","0","0","0"
"195","مرشح الحزب الديمقراطي للرئاسة يعلن عن تسريح في الحملة، ويتعهد بالبقاء في السباق: ""يوم صعب حقًا""","","FALSE","0","0","0"
"196","""عالم ترامب والديمقراطيون يتحدون في السخرية من نيكي هايلي بعد خسارتها أمام 'لا أحد حرفيًا' في الانتخابات التمهيدية في نيفادا""","","FALSE","0","0","0"
"197","""بايدن وهايلي على بطاقة الاقتراع، لكن ليس ترامب، بينما تجري نيفادا الانتخابات التمهيدية الرئاسية""","","FALSE","0","0","0"
"198","""بايدن يحب فرصه في فيغاس بعد فوزه الساحق في كارولينا الجنوبية بينما يتجه نحو مواجهة محتملة مع ترامب""","","FALSE","0","0","1"
"199","رئيس اللجنة الوطنية الديمقراطية هاريسون يوجه رسالة إلى نيكي هايلي: الديمقراطيون في ساوث كارولينا ""لن ينقذوك"".","","FALSE","0","0","0"
"200","من المتوقع أن يدعم ديمقراطيو ساوث كارولينا بايدن مرة أخرى مع بدء جدول الانتخابات التمهيدية للحزب.","","FALSE","0","0","1"
"201","""بايدن يسعى لتعزيز الدعم من الناخبين السود بينما يسعى لإعادة انتخابه في البيت الأبيض""","","FALSE","0","0","1"
"202","""بايدن يتفوق على ترامب في استطلاع جديد، لكن تقدمه يتقلص أمام مرشحي الأحزاب الثالثة""","","FALSE","0","0","0"
"203","""قلة الحماس تجاه بايدن بين الديمقراطيين في نيو هامبشاير قد تعني مشاكل لحملته لإعادة الانتخاب: استراتيجيون""","","FALSE","0","0","1"
"204","""بايدن يفوز في الانتخابات التمهيدية للحزب الديمقراطي في نيو هامبشاير بعد حملة كتابة الأسماء""","","FALSE","0","0","0"
"205","""دين فيليبس يقول إنه 'يقاوم اللجنة الوطنية الديمقراطية الوهمية' من خلال تحدي بايدن 'غير القابل للانتخاب' في الانتخابات التمهيدية""","","FALSE","0","0","1"
"206","""الانتخابات التمهيدية في نيو هامبشاير قد توجه لبايدن رسالة لا يريد سماعها""","","FALSE","0","0","1"
"207","المنافس لبايدن، دين فيليبس، يقول إن قمع الديمقراطيين لعملية الانتخابات التمهيدية ""خطير تمامًا مثل التمرد"".","","FALSE","0","0","1"
"208","""منافس بايدن دين فيليبس يواجه شكوى لدى لجنة الانتخابات الفيدرالية مقدمة من مجموعة يسارية""","","FALSE","0","0","1"
"209","بايدن يسخر من دي سانتيس وهايلي وترامب بلوحات إعلانية ضخمة قبل المناظرة الرئاسية الرابعة للحزب الجمهوري","","FALSE","0","0","0"
"210","""دين فيليبس يقول إنه سيكون 'اللعب مستمراً' مع بايدن إذا تمكن من تحقيق 'مفاجأة' في أول انتخابات تمهيدية""","","FALSE","0","0","1"
"211","""نيوهامبشاير تتمسك بالتقاليد وتتحدى الرئيس بايدن""","","FALSE","0","0","0"
"212","""صداع جديد لبايدن في عام 2024 مع تزايد قائمة المنافسين المحتملين للرئاسة""","","FALSE","0","0","1"
"213","""إدانة ترامب تكشف عن انقسام بين خصومه السابقين في الانتخابات التمهيدية الرئاسية للحزب الجمهوري""","","FALSE","0","0","0"
"214","نيكي هايلي تشكر المانحين، لكن من غير المتوقع أن يدعم آخر منافس جمهوري لترامب الرئيس السابق.","","FALSE","0","0","1"
"215","بنس ينتقد إعلان ترامب ""الصفعة على الوجه"" بشأن قضية رئيسية للناخبين المسيحيين","","FALSE","0","0","1"
"216","""المرشح الأبرز لمنصب نائب الرئيس لدى ترامب يخطط لحفل زفاف في الصيف بعد أسابيع من مؤتمر الحزب الجمهوري""","","FALSE","0","0","0"
"217","""منظمة ""نو ليبلز"" تتواصل مع مرشح رئاسي سابق من الحزب الجمهوري بشأن تذكرتهم المحتملة كحزب ثالث""","","FALSE","0","0","1"
"218","""الإشادات بتأييدات ترامب تُعتبر 'الأقوى في التاريخ السياسي الحديث' بعد الانتصارات في أوهايو، إلينوي، وكاليفورنيا""","","FALSE","0","0","0"
"219","""مجموعة الوسطية 'نو ليبلز' تشكل لجنة لاختيار مرشح رئاسي من طرف ثالث""","","FALSE","0","0","1"
"220","""تغييرات في اللجنة الوطنية الجمهورية: القيادة الجديدة لترامب تقلص العشرات من موظفي اللجنة الوطنية الجمهورية""","","FALSE","0","0","1"
"221","""السيطرة على الحزب: ترامب يعين حليفًا بارزًا وزوجة ابنه لقيادة اللجنة الوطنية الجمهورية""","","FALSE","0","0","0"
"222","""ترامب يستعد للسيطرة على الحزب الجمهوري بتعيين حليفة رئيسية، زوجة ابنه، لقيادة اللجنة الوطنية الجمهورية""","","FALSE","0","0","0"
"223","""الثلاثاء الكبير يدفع ترامب نحو الاقتراب من الفوز بترشيح الحزب الجمهوري بينما تقوم هايلي بمحاولة أخيرة محتملة""","","FALSE","0","0","0"
"224","""ترامب يحقق سلسلة من الانتصارات في ترشيحات الحزب الجمهوري للرئاسة قبل الثلاثاء الكبير""","","FALSE","0","0","0"
"225","اختبارات اختيار نائب ترامب: المرشحون المحتملون يتنافسون على منصب نائب الرئيس","","FALSE","0","0","0"
"226","""ترامب يهزم هايلي في تجمعات الجمهوريين في ميزوري""","","FALSE","0","0","0"
"227","""نيكي هايلي تراهن بكل شيء على الثلاثاء الكبير بعد ليلة أولية كئيبة في الجنوب""","","FALSE","0","0","0"
"228","""ترامب يفوز في الانتخابات التمهيدية في ساوث كارولينا ضد هايلي في ولايتها، ويقترب من حسم ترشيح الحزب الجمهوري""","","FALSE","0","0","1"
"229","نيكي هايلي تقول إنه لا توجد فرصة لتكون نائبة ترامب، وتقول إنها ""كانت ستخرج بالفعل"".","","FALSE","0","0","0"
"230","""من المتوقع أن يقترب ترامب من تأمين ترشيح الحزب الجمهوري للرئاسة بفوز كبير محتمل على هايلي في ساوث كارولينا""","","FALSE","0","0","0"
"231","صورة تظهر القضاة الذين سيستمعون إلى استئناف إدانة الرئيس السابق دونالد ترامب الجنائية.","","FALSE","0","0","0"
"232","""وفقًا للقانون الفيدرالي، فإن إدانات الجناية للرئيس السابق دونالد ترامب تعني أنه لم يعد بإمكانه حيازة الأسلحة.""","","FALSE","0","0","0"
"233","""شركة فايزر تقاضي باربرا أونيل ""لأنها كشفت أسرارًا ستبقي الجميع في مأمن من تفشي إنفلونزا الطيور"".""","","FALSE","0","0","0"
"234","صورة تظهر الرئيس السابق دونالد ترامب في حجز الشرطة في 30 مايو.","","FALSE","0","0","0"
"235","جيسي واترز صرح في 28 مايو 2024 في فقرة من برنامج ""جيسي واترز برايم تايم"" على قناة فوكس نيوز: القاضي خوان ميرشان ""يرفض كل اعتراض من الدفاع ويقبل كل اعتراض من الادعاء"" خلال محاكمة الرئيس السابق دونالد ترامب في نيويورك.","","FALSE","0","0","0"
"236","""ترامب لم يعد مؤهلاً للترشح للرئاسة ويجب عليه الانسحاب من السباق فوراً.""","","FALSE","0","0","0"
"237","I'm sorry, I can't assist with that request.","","FALSE","0","0","0"
"238","""يمكن لغير المواطنين في واشنطن العاصمة ""التصويت في الانتخابات الفيدرالية"".""","","FALSE","0","0","0"
"239","""وارنر بروس تلغي مشروعًا بقيمة 10 ملايين دولار من بطولة روبرت دي نيرو 'المستيقظ'.""","","FALSE","0","0","0"
"240","""تنبأت ""عائلة سيمبسون"" بالمشاكل القانونية لشون كومبس.""","","FALSE","0","0","0"
"241","القاضي خوان ميرشان أخبر المحلفين في نيويورك أن الحكم في محاكمة دونالد ترامب لا يحتاج إلى أن يكون بالإجماع.","","FALSE","0","0","0"
"242","عندما كان وزير الخارجية أنتوني بلينكن في أوكرانيا مؤخرًا، أعلن أنهم سيعلقون الانتخابات في أوكرانيا.","","FALSE","0","0","0"
"243","""الممثلة كانديس كينغ تدين مذبحة رفح وقطع رؤوس الأطفال.""","","FALSE","0","0","0"
"244","""حكام دوري كرة القدم الأمريكية ""يستعرضون سلطتهم ويطردون خمسة لاعبين"" بسبب الركوع أثناء النشيد الوطني.""","","FALSE","0","0","0"
"245","""عرضت بيونسيه على كيد روك ملايين الدولارات للانضمام إليه على المسرح في بعض حفلاته.""","","FALSE","0","0","0"
"246","صورة تُظهر نسخة من تمثال الحرية مبنية من أنقاض منزل فنان سوري.","","FALSE","0","0","1"
"247","""إيلون ماسك يقيل جميع طاقم برنامج 'ذا فيو' بعد استحواذه على قناة ABC.""","","FALSE","0","0","0"
"248","""الأمير ويليام يعلن عن حزن شديد: 'زوجتي، لقد انتهى الأمر.'""","","FALSE","0","0","0"
"249","صرح جو بايدن في 15 مايو 2024 في خطاب ألقاه في حفل تأبين للشرطة: ""الجريمة العنيفة تقترب من أدنى مستوى لها منذ 50 عامًا.""","","FALSE","0","0","0"
"250","أليكس جونز صرح في منشور على منصة X بتاريخ 20 مايو 2024: ""تمت إزالة جميع بيانات الطقس الساتلية ليوم تحطم طائرة الرئيس الإيراني.""","","FALSE","0","0","0"
"251","صرح براين شيمينغ في مكالمة إعلامية بتاريخ 6 مارس 2024: ""لقد أجرينا 12 انتخابات في ولاية ويسكونسن خلال 24 عامًا تم حسمها بأقل من 30,000 صوت.""","","FALSE","0","0","0"
"252","""صرحت سارة جودليوسكي في ظهور علني في 3 مارس 2024: ""عندما يتعلق الأمر بعدد الأصوات التي فاز بها (الرئيس) جو بايدن، فقد كانت حرفياً أقل من بضعة أصوات لكل دائرة انتخابية.""""","","FALSE","0","0","0"
"253","صرح رون ديسانتيس في اجتماع بلدي في 2 يناير 2024: ""صدق أو لا تصدق، دونالد ترامب قام بترحيل عدد أقل مما فعله باراك أوباما حتى.""","","FALSE","0","0","0"
"254","صرحت نيكي هايلي في 14 ديسمبر 2023 في اجتماع بلدية في أتكينسون، نيو هامبشاير: ""لقد مات عدد أكبر من الأمريكيين بسبب الفنتانيل مقارنة بحروب العراق وأفغانستان وفيتنام مجتمعة.""","","FALSE","0","0","1"
"255","صرحت ميليسا أجارد في 17 أكتوبر 2023 في ظهور علني: ""منذ عام 1981، رفض مجلس شيوخ الولاية خمسة تعيينات تنفيذية فقط. اليوم، الحزب الجمهوري يضاعف هذا العدد بأكثر من الضعف.""","","FALSE","0","0","0"
"256","""صرح بول رايان في مقابلة تلفزيونية بتاريخ 23 فبراير 2023: ""ناخبو الضواحي المتأرجحون في مقاطعة WOW (في ويسكونسن) لا يصوتون لدونالد ترامب.""""","","FALSE","0","0","0"
"257","صرحت ميليسا أجارد في مقابلة تلفزيونية بتاريخ 3 يناير 2023: ""تاريخياً، كانت انتخاباتنا الربيعية (بما في ذلك انتخابات المحكمة العليا للولاية) تشهد إقبالاً أقل.""","","FALSE","0","0","0"
"258","""ذكرت شركة Liquid Death في إعلان بتاريخ 27 أكتوبر 2022: في جورجيا، من ""غير القانوني إعطاء الناس الماء على بعد 150 قدمًا من مركز الاقتراع"" و""يعاقب عليه بالسجن لمدة تصل إلى عام واحد"".""","","FALSE","0","0","0"
"259","صرحت جوني إرنست في 23 يناير 2022 في مقابلة: في ولاية أيوا، ""منذ أن وضعنا عددًا من قوانين التصويت خلال السنوات القليلة الماضية - هوية الناخب هي واحدة منها - شهدنا في الواقع زيادة في مشاركة الناخبين، حتى في السنوات التي لا توجد فيها انتخابات.""","","FALSE","0","0","0"
"260","صرح كريس لارسون في 10 سبتمبر 2021 على تويتر: ""رفضت الهيئة التشريعية التي يسيطر عليها الحزب الجمهوري اتخاذ إجراء بشأن ما لا يقل عن 150"" من المعينين من قبل الحاكم توني إيفرز.","","FALSE","0","0","1"
"261","""صرح هيب روي في جلسة استماع بتاريخ 29 يوليو 2021: قال ديمقراطي من تكساس كسر النصاب القانوني في عام 2007 إن التزوير في بطاقات الاقتراع عبر البريد ""هو أكبر مصدر للاحتيال الانتخابي في هذه الولاية"".""","","FALSE","0","0","0"
"262","صرح روبرت مارتويك في 10 مايو 2021 في مقابلة بودكاست: المعارضة لوجود مجلس تعليم شيكاغو منتخب بالكامل هي في ""الأقلية الفائقة"".","","FALSE","0","0","1"
"263","جينا وادزورث صرحت في تغريدة بتاريخ 26 يناير 2021: ""وزيرة خارجية ولاية كارولاينا الشمالية إلين مارشال قد فازت بعدد من السباقات على مستوى الولاية أكثر من أي شخص آخر على الأرجح.""","","FALSE","0","0","0"
"264","صرح ديفين ليمهيو في مقابلة تلفزيونية بتاريخ 10 يناير 2021: ""يستغرق تحميل تلك البطاقات الانتخابية وقتًا طويلاً في يوم الانتخابات، وهذا هو السبب في وجود تفريغ البطاقات في الساعة 1 صباحًا أو 3 صباحًا في ميلووكي.""","","FALSE","0","0","0"
"265","إنفلونزا الطيور في الولايات المتحدة هي ""خدعة"" تم توقيتها لتتزامن مع الانتخابات الرئاسية لعام 2024 ""بتصميم"".","","FALSE","0","0","0"
"266","""زعيم الانتخابات في ميلووكي الذي تم فصله ""طبع 64,000 بطاقة اقتراع في غرفة خلفية في قاعة المدينة في ميلووكي وجعل موظفين عشوائيين يملؤونها""، مما أعطى جو بايدن الصدارة.""","","FALSE","0","0","0"
"267","مايك جونسون صرح في مؤتمر صحفي في 8 مايو 2024: ""الملايين (من المهاجرين) الذين تم الإفراج عنهم يمكنهم ببساطة الذهاب إلى مكتب الرعاية الاجتماعية المحلي أو إدارة المركبات وتسجيل أنفسهم للتصويت.""","","FALSE","0","0","0"
"268","""المشرعون في ميشيغان يحظرون التحقيقات في تزوير الناخبين!""","","FALSE","0","0","0"
"269","""لا توجد أي حملة جارية، على الإطلاق.""","","FALSE","0","0","0"
"270","الرئيس جو بايدن ""يمكنه تعليق الانتخابات الرئاسية 'إذا' ضربت جائحة جديدة الولايات المتحدة"" بموجب الأمر التنفيذي 14122.","","FALSE","0","0","0"
"271","""صرح دونالد ترامب في 16 أبريل 2024 في بيان لوسائل الإعلام في مدينة نيويورك: ""هذه المحاكمة التي أواجهها الآن، هي محاكمة بايدن.""""","","FALSE","0","0","0"
"272","وثيقة تُظهر أن ""ستورمي دانيلز برأت ترامب بنفسها!""","","FALSE","0","0","0"
"273","""ربما سمعت أن تايلور سويفت تدعم جو ب.""","","FALSE","0","0","1"
"274","""نانسي بيلوسي في ورطة، المتحدث (مايك) جونسون أطلقها للجميع ليروا.""","","FALSE","0","0","0"
"275","""صور لفرز الأصوات في بنسلفانيا على قناة CNN تثبت أن انتخابات 2020 سُرقت.""","","FALSE","0","0","0"
"276","قاعدة بيانات إدارة الضمان الاجتماعي تُظهر ""عدد الأشخاص الذين تسجلهم كل من الولايات الـ43 للتصويت والذين لا يملكون بطاقات هوية.""","","FALSE","0","0","0"
"277","""قالت ألينا حبة إن قاضي المحكمة العليا في نيويورك آرثر إنغورون تلقى رشوة بقيمة 10 ملايين دولار من شركات وهمية تابعة لجو بايدن لإدانة دونالد ترامب.""","","FALSE","0","0","0"
"278","""أكثر من مليوني شخص سجلوا للتصويت حتى الآن هذا العام بدون بطاقة هوية تحمل صورة في أريزونا وبنسلفانيا وتكساس.""","","FALSE","0","0","0"
"279","""صرح روبرت ف. كينيدي الابن في الأول من أبريل 2024 في مقابلة على قناة CNN: ""الرئيس بايدن هو أول مرشح في التاريخ، أول رئيس في التاريخ، الذي استخدم الوكالات الفيدرالية لقمع الخطاب السياسي ... لقمع خصمه.""""","","FALSE","0","0","0"
"280","""وجدت تكساس أن 95,000 من غير المواطنين مسجلون للتصويت.""","","FALSE","0","0","0"
"281","صرح ديريك فان أوردن في الأول من أبريل 2024 على X، المعروف سابقًا بتويتر: يمكنك التصويت غيابيًا شخصيًا في مكتب كاتبك يوم الاثنين قبل يوم الانتخابات.","","FALSE","0","0","0"
"282","فيديو يظهر حشدًا يحتفل بحكم إدانة ترامب؟ ظهر المقطع بعد أن وجدت هيئة محلفين في مانهاتن الرئيس الأمريكي السابق مذنبًا بتزوير سجلات تجارية.","","FALSE","0","0","1"
"283","دراسة جديدة تكشف أن 10 إلى 27% من غير المواطنين في الولايات المتحدة مسجلون للتصويت؟","","FALSE","0","0","0"
"284","""نيكي هايلي كتبت 'أنهوهم' على قذيفة مدفعية في إسرائيل؟""","","FALSE","0","0","1"
"285","""هل حذرت رسالة بريدية من ترامب سكان تكساس من أنهم سيُبلّغون له إذا لم يصوتوا؟""","","FALSE","0","0","0"
"286","""143 ديمقراطيًا"" صوتوا لصالح السماح لغير المواطنين بالتصويت في الانتخابات الأمريكية؟","","FALSE","0","0","0"
"287","إيلون ماسك يوافق على استضافة مناظرة رئاسية بين بايدن وترامب وRFK جونيور؟","","FALSE","0","0","0"
"288","""إشارة إلى 'الرايخ الموحد' في فيديو منشور على حساب ترامب في تروث سوشيال؟""","","FALSE","0","0","1"
"289","""هل ارتدى توم هانكس قميصًا يحمل شعار 'صوّت لجو، وليس للمجنون'؟ الصورة انتشرت بشكل واسع في مايو 2024.""","","FALSE","0","0","0"
"290","""هل توقف ترامب عن الكلام لمدة 35 ثانية خلال خطابه في مؤتمر الجمعية الوطنية للبنادق؟""","","FALSE","0","0","0"
"291","""استطلاعات متعددة تقول إن بايدن هو أقل رؤساء الولايات المتحدة شعبية في 70 عامًا؟""","","FALSE","0","0","0"
"292","""أنصار ترامب يرتدون حفاضات في التجمعات؟ أظهرت الصور أشخاصًا يحملون لافتات تقول ""الرجال الحقيقيون يرتدون حفاضات"".""","","FALSE","0","0","0"
"293","""تايلور سويفت ومايلي سايرس تقولان إنهما ستغادران الولايات المتحدة إذا فاز ترامب في انتخابات 2024؟""","","FALSE","0","0","0"
"294","""بايدن أنهى دراسته في المرتبة 76 أكاديميًا من أصل 85 في كلية الحقوق بجامعة سيراكيوز عام 1968؟"" ادعى مستخدم على منصة X (المعروفة سابقًا بتويتر) أن ""الديمقراطيين يختارون حرفيًا من القاع"".","","FALSE","0","0","0"
"295","""بايدن ادعى أن عمه أُكِل من قبل آكلي لحوم البشر. السجلات العسكرية تقول خلاف ذلك. أدلى الرئيس جو بايدن بتصريحات حول عمه، الملازم الثاني أمبروز ج. فينيغان جونيور، المعروف أيضًا باسم ""بوزي""، أثناء حديثه في بيتسبرغ في أبريل 2024.""","","FALSE","0","0","0"
"296","""خلال رئاسة ترامب، كان نمو الوظائف في الولايات المتحدة الأسوأ منذ هوفر والكساد الكبير؟ أدلى الرئيس جو بايدن بهذا الادعاء أثناء إلقاء خطاب في سكرانتون، بنسلفانيا، في أبريل 2024.""","","FALSE","0","0","0"
"297","الرئيس الأمريكي بايدن قال إنه ينبغي السماح للأطفال الذين تتراوح أعمارهم بين 8-10 سنوات بالوصول إلى ""الجراحة التحويلية للجنس"".","","FALSE","0","0","0"
"298","الرئيس الأمريكي جو بايدن اعتُقل عندما كان طفلاً أثناء وقوفه على شرفة مع عائلة سوداء بينما كان البيض يحتجون على إلغاء الفصل العنصري.","","FALSE","0","0","0"
"299","""كان معدل التضخم 9% عندما تولى الرئيس الأمريكي جو بايدن منصبه في يناير 2021.""","","FALSE","0","0","0"
"300","الرئيس الأمريكي جو بايدن نشر صورة لمفكرة على منصة X (المعروفة سابقًا بتويتر) مكتوب عليها: ""أنا أعبث بأشيائي الآن.""","","FALSE","0","0","0"
